Project Name,Package Name,Architecture Smell,Cause of the Smell
coronalabs_plugins-source-google-iap-v3,plugin.google.iap.v3,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [InitRuntimeTask; LuaLoader; ProductListRuntimeTask; StoreTransactionRuntimeTask; PurchaseFinishedListener]; [LuaLoader.InitWrapper]; [LuaLoader.LoadProductsWrapper]; [LuaLoader.PurchaseWrapper]; [LuaLoader.PurchaseSubscriptionWrapper]; [LuaLoader.ConsumePurchaseWrapper]; [LuaLoader.FinishTransactionWrapper]; [LuaLoader.RestoreWrapper]. LCC (Lack of Component Cohesion) = 0.67
coronalabs_plugins-source-google-iap-v3,plugin.google.iap.v3.util,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Base64; Base64DecoderException; Security; IabException; IabHelper; IabResult; Inventory; Purchase; SkuDetails]; [IabHelper.OnIabSetupFinishedListener]; [IabHelper.OnIabPurchaseFinishedListener]; [IabHelper.QueryInventoryFinishedListener]; [IabHelper.OnConsumeFinishedListener]; [IabHelper.OnConsumeMultiFinishedListener]; [Purchase.State]. LCC (Lack of Component Cohesion) = 0.47
