Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
caseyjames_myJavaProjects,assignment8,HashTableTester,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
caseyjames_myJavaProjects,myGUI,GUI,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: output (19)
