Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
thiguetta_elastiky-framework,com.arquivolivre.elastiky.tests,IndexManagerTest,it_should_return_map_json,Missing assertion,The tool detected the smell in this test method because the test doesn't have any assertion.
thiguetta_elastiky-framework,com.arquivolivre.elastiky.tests,IndexManagerTest,it_should_return_map_json,Empty test,The tool detected the smell in this test method because the test is empty.
