Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
thiguetta_elastiky-framework,com.arquivolivre.elastikjay.commons,IndexManagerImpl,get,Long Statement,The length of the statement "String msg=String.format("Object (id: %s) of the type %s was not found in index %s!"`id`indexInfo.getName()`indexInfo.getType());" is 129.,95
thiguetta_elastiky-framework,com.arquivolivre.elastikjay.commons,IndexManagerImpl,getIndexInfo,Long Statement,The length of the statement "catch ( NoSuchMethodException|SecurityException|IllegalAccessException|IllegalArgumentException|InvocationTargetException ex) {" is 127.,107
thiguetta_elastiky-framework,com.arquivolivre.elastikjay.commons,IndexManagerImpl,putMapping,Long Statement,The length of the statement "elasticSearchClient.admin().indices().preparePutMapping(indexInfo.getName()).setType(indexInfo.getType()).setSource(generateMapping(o)).execute().actionGet();" is 158.,119
thiguetta_elastiky-framework,com.arquivolivre.elastikjay.commons,IndexManagerImpl,indexExists,Long Statement,The length of the statement "IndicesExistsResponse response=elasticSearchClient.admin().indices().exists(new IndicesExistsRequest(index)).actionGet();" is 121.,130
thiguetta_elastiky-framework,com.arquivolivre.elastikjay.commons,IndexManagerImpl,getFields,Complex Method,Cyclomatic complexity of the method is 15,185
thiguetta_elastiky-framework,com.arquivolivre.elastikjay.commons,IndexManagerImpl,getFields,Long Statement,The length of the statement "catch ( IllegalAccessException|IllegalArgumentException|InvocationTargetException|NoSuchMethodException|SecurityException ex) {" is 127.,185
thiguetta_elastiky-framework,com.arquivolivre.elastikjay.commons,IndexManagerImpl,updateSettings,Long Statement,The length of the statement "elasticSearchClient.admin().indices().prepareUpdateSettings().setSettings(settings).setIndices(indexInfo.getName()).execute().actionGet();" is 138.,250
thiguetta_elastiky-framework,com.arquivolivre.elastikjay.commons,IndexManagerImpl,generateMap,Complex Method,Cyclomatic complexity of the method is 11,294
thiguetta_elastiky-framework,com.arquivolivre.elastikjay.commons,IndexManagerImpl,isEmpty,Long Statement,The length of the statement "return obj == null || obj.equals("") || obj.equals("null") || (obj.getClass().isArray() ? ((Object[])obj).length == 0 : false);" is 127.,336
