Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
jipson7_sortingComparison-ScalaVsJava,(default package),Main,main,Magic Number,The method contains a magic number: 10,8
jipson7_sortingComparison-ScalaVsJava,(default package),Main,runIntegerTestBubble,Magic Number,The method contains a magic number: 100,107
jipson7_sortingComparison-ScalaVsJava,(default package),Main,runIntegerTestMerge,Magic Number,The method contains a magic number: 100,169
jipson7_sortingComparison-ScalaVsJava,(default package),Main,runIntegerTestQuick,Magic Number,The method contains a magic number: 100,231
jipson7_sortingComparison-ScalaVsJava,(default package),Main,getRandString,Magic Number,The method contains a magic number: 5,271
jipson7_sortingComparison-ScalaVsJava,(default package),Main,getRandString,Magic Number,The method contains a magic number: 26,271
jipson7_sortingComparison-ScalaVsJava,mergesort,Sort,MergeSort,Magic Number,The method contains a magic number: 2,50
jipson7_sortingComparison-ScalaVsJava,quicksort,Sort,QuickSort,Magic Number,The method contains a magic number: 2,53
