Project Name,Package Name,Architecture Smell,Cause of the Smell
jfeinstein10_SlidingMenu,com.jeremyfeinstein.slidingmenu.example,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AttachExample]; [BaseActivity; LeftAndRightActivity; PropertiesActivity; SampleListFragment; SlidingContent; SlidingTitleBar; Util; ViewPagerActivity; ExampleListActivity]; [SampleListFragment.SampleItem]; [SampleListFragment.SampleAdapter]; [ViewPagerActivity.ColorPagerAdapter]. LCC (Lack of Component Cohesion) = 0.38
jfeinstein10_SlidingMenu,com.jeremyfeinstein.slidingmenu.example.fragments,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [BirdActivity; ResponsiveUIActivity; BirdGridFragment; BirdMenuFragment; ColorFragment; ColorMenuFragment; FragmentChangeActivity]; [BirdGridFragment.GridAdapter]. LCC (Lack of Component Cohesion) = 0.25
jfeinstein10_SlidingMenu,com.jeremyfeinstein.slidingmenu.lib,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [CanvasTransformerBuilder]; [CustomViewAbove; CustomViewBehind; MenuInterface; SlidingMenu]; [CustomViewAbove.OnPageChangeListener]; [CustomViewAbove.SimpleOnPageChangeListener]; [SlidingMenu.OnOpenListener]; [SlidingMenu.OnOpenedListener]; [SlidingMenu.OnCloseListener]; [SlidingMenu.OnClosedListener]; [SlidingMenu.CanvasTransformer]; [SlidingMenu.SavedState]. LCC (Lack of Component Cohesion) = 0.77
