Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
jfeinstein10_SlidingMenu,com.jeremyfeinstein.slidingmenu.lib,CustomViewAbove.SimpleOnPageChangeListener,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
jfeinstein10_SlidingMenu,com.jeremyfeinstein.slidingmenu.lib,SlidingMenu.SavedState,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
