Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
stefanil_JFXControls,org.devel.jfxcontrols.conf,Properties,Law of Demeter violation,The tool detected the smell in this method (init) because the method voilates the law of Demeter. The long chain of method invocations is : org.devel.jfxcontrols.conf.Properties.instance; org.devel.jfxcontrols.conf.Properties.load
stefanil_JFXControls,org.devel.jfxcontrols.resource,ImageRegistry,Law of Demeter violation,The tool detected the smell in this method (get) because the method voilates the law of Demeter. The long chain of method invocations is : org.devel.jfxcontrols.resource.ImageRegistry.instance; org.devel.jfxcontrols.resource.ImageRegistry.resolveURL
stefanil_JFXControls,org.devel.jfxcontrols.sample,JFXShowCase,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
stefanil_JFXControls,org.devel.jfxcontrols.scene.control.treetableview.command,MouseKeyboardEventMapper.RowAdjustEventMapper,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
stefanil_JFXControls,org.devel.jfxcontrols.scene.control.treetableview.command,MouseKeyboardEventMapper.ExpandEventMapper,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
