Project Name,Package Name,Architecture Smell,Cause of the Smell
mathewreny_ARM230Compiler,edu.unl.cse,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 56
mathewreny_ARM230Compiler,edu.unl.cse,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Compiler; Constant; InitMIF; InitS230; InitTrans; Location; ADDI; B; BAL; BEQ; BLT; BNE; CMP; Compiler; InitMIFWIN; InitS230; InitS230WIN; Instruction; J; JAL; JR; LI; LW; OR; SUB; SW; XOR; Compiler; Constant; InitMIF; InitS230; InitTrans; Compiler; InitMIF; InitS230; ADD; AND; Block]; [InitS230.InstructionsS230]; [InitTrans.AlteraInstruction]; [InitTrans.SupportedAlteraInstruction]; [Constant]; [Init]; [InitMIF]; [InitS230.InstructionsS230]; [InitS230WIN.InstructionsS230]; [Instruction.RTypeInstruction]; [Location]; [InitS230.InstructionsS230]; [InitTrans.AlteraInstruction]; [InitTrans.SupportedAlteraInstruction]; [Location]; [Block]; [Constant]; [InitS230.InstructionsS230]; [Location]. LCC (Lack of Component Cohesion) = 0.34
mathewreny_ARM230Compiler,edu.unl.cse,Cyclic Dependency,The tool detected the smell in this component because this component participates in a cyclic dependency. The participating components in the cycle are: edu.unl.cse; edu.unl.cse.instructions; edu.unl.cse
mathewreny_ARM230Compiler,edu.unl.cse.instructions,God Component,The tool detected the smell in this component because the component contains high number of classes. Number of classes in the component are: 64
mathewreny_ARM230Compiler,edu.unl.cse.instructions,Unstable Dependency,The tool detected the smell in this component because this component depends on other components that are less stable than itself. This component depends on following less stable component(s): edu.unl.cse
mathewreny_ARM230Compiler,com.unl.cse,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ADD; InitS230; InitS230WIN; Instruction; J; JAL; JR; LI; LW; OR; SUB; SW; XOR; ADDI; AND; B; BAL; BEQ; Compiler; InitMIFWIN; BLT; BNE; CMP]; [Constant]; [Init]; [InitMIF]; [InitS230.InstructionsS230]; [InitS230WIN.InstructionsS230]; [Instruction.RTypeInstruction]; [Location]. LCC (Lack of Component Cohesion) = 0.27
