Project Name,Package Name,Architecture Smell,Cause of the Smell
tsinux_JavaSE,day02,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [TestExer1]; [TestIf1]; [TestIf2]; [TestIf3]; [TestSanYuan]; [TestScanner]; [TestSortStruc]; [TestSwitch1]; [TestSwitch2]; [TestSwitch3]; [TestSwitch4]. LCC (Lack of Component Cohesion) = 1.0
tsinux_JavaSE,day03,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [FooBizBaz]; [ShuiXianHua]; [TestBreakContinue]; [TestDoWhile]; [TestExer]; [TestFor]; [TestForFor]; [TestJiuJiu]; [TestPrimeNum]; [TestPrimeNum1]; [TestWanShu]; [TestWhile]. LCC (Lack of Component Cohesion) = 1.0
tsinux_JavaSE,day04,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [HelloWorld]; [TestArray]; [TestArray.Person]; [TestArray0]; [TestArray1]; [TestArray2]; [TestArray3]; [TestException]; [TestGetSum]; [TestPritimive]; [TestPritimive.Pritimive]; [TestStudentScore]; [TestYangHui]. LCC (Lack of Component Cohesion) = 1.0
tsinux_JavaSE,day05,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [ArrayUtil; TestArray]; [TestCircle]; [TestCircle.Circle]; [TestOOP]; [TestOverLoad]; [TestOverLoad.OverLoad]; [TestOverLoad1]; [TestPerson]; [TestPerson.Person]; [TestPerson1]; [TestPerson1.Person1]; [Zoo]; [Zoo.Animal]. LCC (Lack of Component Cohesion) = 0.93
tsinux_JavaSE,day06,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [Circle]; [Circle.PassObject]; [TestAnimal]; [TestAnimal.Animal]; [TestArgs]; [TestArgsTransfer]; [TestArgsTransfer1]; [TestArgsTransfer1.DataSwap]; [TestCar]; [TestCar.Factory]; [TestCar.Car]; [TestPerson]; [TestPerson.Person]; [TestPerson1]; [TestPerson1.Person1]; [Value]; [Value.TestValue]. LCC (Lack of Component Cohesion) = 1.0
