Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
TymchenkoIvan_study,com.company.util,BeanUtilTest,isCreateJsonBasketBeanCorrect,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
TymchenkoIvan_study,com.company.util,BeanUtilTest,isCreateJsonBasketBeanCorrectUsingSpy,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
TymchenkoIvan_study,com.company.util,BeanUtilTest,isCreateOrderInfoBeanCorrect,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 4
