Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGED,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLED
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGEDDoc,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLEDDoc
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGEDDocInline,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLEDDocInline
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGEDDocRef,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLEDDocRef
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGEDImage,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLEDImage
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGEDNarrative,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLEDNarrative
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGEDSignature,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLEDSignature
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGEDText,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLEDText
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGEN,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLEN
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGENON,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLENON
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGENPN,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLENPN
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGENTN,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLENTN
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGII,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLII
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGINT,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLINT
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGINTNonNeg,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLINTNonNeg
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGINTPositive,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLINTPositive
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGMO,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLMO
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGPQ,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLPQ
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGPQTime,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLPQTime
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGREAL,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLREAL
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGRTO,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLRTO
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGSC,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLSC
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGSCNT,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLSCNT
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGST,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLST
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGSTNT,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLSTNT
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGTEL,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLTEL
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGTELEmail,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLTELEmail
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGTELPerson,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLTELPerson
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGTELPhone,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLTELPhone
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGTELUrl,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLTELUrl
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGTS,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLTS
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGTSBirth,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLTSBirth
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGTSDate,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLTSDate
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGTSDateFull,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLTSDateFull
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGTSDateTime,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLTSDateTime
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BAGTSDateTimeFull,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): COLLTSDateTimeFull
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BL,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ANY
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,BLNonNull,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,Br,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,CalendarCycle,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,CD,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): ANY
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,CD,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 24 public methods
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,CDCE,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,CDCENone,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,CDCV,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,CO,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): QTY
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,CodingRationale,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,CodingRationale,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLAD,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLBL,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLBLNonNull,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLCD,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLCDCE,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLCDCENone,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLCDCV,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLCO,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLCS,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLED,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLEDDoc,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLEDDocInline,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLEDDocRef,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLEDImage,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLEDNarrative,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLEDSignature,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLEDText,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLEN,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLENON,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLENPN,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLENTN,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLII,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLINT,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLINTNonNeg,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLINTPositive,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLMO,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLPQ,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLPQTime,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLREAL,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLRTO,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLSC,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLSCNT,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLST,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLSTNT,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLTEL,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLTELEmail,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLTELPerson,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLTELPhone,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLTELUrl,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLTS,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLTSBirth,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLTSDate,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLTSDateFull,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
NCIP_c3pr-docs,edu.duke.cabig.c3pr.webservice.iso21090,COLLTSDateTime,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
