Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
bweisiger15_Tic-Tac-Toe,(default package),TicTacToe,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
bweisiger15_Tic-Tac-Toe,(default package),TicTacToe,Insufficient Modularization,The tool detected the smell in this class because the class is highly complex. The sum of cyclomatic complexity of all methods of this class (i.e. WMC) is: 124
