Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
UniTime_cpsolver,org.cpsolver.coursett.constraint,DiscouragedRoomConstraint,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,DiscouragedRoomConstraint.DiscouragedRoomConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iUsage; iLimit; iUnassignment
UniTime_cpsolver,org.cpsolver.coursett.constraint,DiscouragedRoomConstraint.DiscouragedRoomConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,ExtendedStudentConflicts,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,FlexibleConstraint.FlexibleConstraintType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iPattern; iImplementation; iName
UniTime_cpsolver,org.cpsolver.coursett.constraint,FlexibleConstraint.FlexibleConstraintType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,FlexibleConstraint.Block,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: startSlotCurrentBlock; endSlotCurrentBlock; maxSlotsBetweenBackToBack; placements
UniTime_cpsolver,org.cpsolver.coursett.constraint,FlexibleConstraint.Block,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,FlexibleConstraint.PlacementTimeComparator,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
UniTime_cpsolver,org.cpsolver.coursett.constraint,FlexibleConstraint.PlacementTimeComparator,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,FlexibleConstraint.FlexibleConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iLastPreference
UniTime_cpsolver,org.cpsolver.coursett.constraint,FlexibleConstraint.FlexibleConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 109 public methods
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.PairCheck,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.AssignmentPairCheck,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.AssignmentParameterPairCheck,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.Flag,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.Flag,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.ConstraintTypeInterface,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.ParametrizedConstraintType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.ParametrizedConstraintType,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: iReference; iType; iMin; iMax; iName; iParameter
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.ConstraintType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.ConstraintType,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: iReference; iName; iFlag; iFlags; iMin; iMax; iCheck; iAssignmentCheck; iAssignmentPairCheck
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.GroupConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iLastPreference
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.GroupConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,IgnoreStudentConflictsConstraint,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: REFERENCE
UniTime_cpsolver,org.cpsolver.coursett.constraint,InstructorConstraint,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: iResourceId; iName; iPuid; iUnavailabilities; iIgnoreDistances; iType; iPreference; iResource
UniTime_cpsolver,org.cpsolver.coursett.constraint,InstructorConstraint,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
UniTime_cpsolver,org.cpsolver.coursett.constraint,InstructorConstraint.InstructorConstraintContext,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: iPreference; iResource
UniTime_cpsolver,org.cpsolver.coursett.constraint,InstructorConstraint.InstructorConstraintContext,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
UniTime_cpsolver,org.cpsolver.coursett.constraint,InstructorConstraint.InstructorConstraintContext,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: iPreference; iResource
