Project Name,Package Name,Type Name,Testability Smell,Cause of the Smell
UniTime_cpsolver,org.cpsolver.coursett,Constants,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: DAY_CODES (30); DAY_CODE_ALL (32); DAY_CODE_WEEK (34); SLOT_LENGTH_MIN (37); FIRST_SLOT_TIME_MIN (40); DAY_SLOTS_FIRST (43); DAY_SLOTS_LAST (46); SLOTS_PER_DAY_NO_EVENINGS (49); DAY_NAMES_SHORT (52); NR_DAYS (55); NR_DAYS_WEEK (58); sPreferenceLevelProhibited (76); sPreferenceLevelRequired (78); sPreferenceLevelStronglyDiscouraged (80); sPreferenceLevelDiscouraged (82); sPreferenceLevelPreferred (84); sPreferenceLevelStronglyPreferred (86); sPreferenceLevelNeutral (88)
UniTime_cpsolver,org.cpsolver.coursett,GetInfo.Info,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
UniTime_cpsolver,org.cpsolver.coursett,Test,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 35
UniTime_cpsolver,org.cpsolver.coursett,TimetableSolver,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
UniTime_cpsolver,org.cpsolver.coursett,TimetableXMLLoader,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 22
UniTime_cpsolver,org.cpsolver.coursett,TimetableXMLLoader.DatePattern,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
UniTime_cpsolver,org.cpsolver.coursett,TimetableXMLSaver,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: ANONYMISE (124)
UniTime_cpsolver,org.cpsolver.coursett,TimetableXMLSaver,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
UniTime_cpsolver,org.cpsolver.coursett.constraint,ExtendedStudentConflicts,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
UniTime_cpsolver,org.cpsolver.coursett.constraint,FlexibleConstraint.FlexibleConstraintType,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.PairCheck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.AssignmentPairCheck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.AssignmentParameterPairCheck,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.Flag,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.ConstraintTypeInterface,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.ParametrizedConstraintType,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
UniTime_cpsolver,org.cpsolver.coursett.constraint,GroupConstraint.ConstraintType,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
UniTime_cpsolver,org.cpsolver.coursett.constraint,JenrlConstraint,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
UniTime_cpsolver,org.cpsolver.coursett.constraint,MinimizeNumberOfUsedGroupsOfTime,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: sGroups2of5h (77); sGroups3of3h (80); sGroups5of2h (84); sGroups10of1h (90)
UniTime_cpsolver,org.cpsolver.coursett.constraint,RoomConstraint,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
UniTime_cpsolver,org.cpsolver.coursett.constraint,RoomConstraint,Law of Demeter violation,The tool detected the smell in this method (computeConflicts) because the method voilates the law of Demeter. The long chain of method invocations is : org.cpsolver.coursett.constraint.RoomConstraint.getParentRoom; org.cpsolver.coursett.constraint.RoomConstraint.getConstraint
UniTime_cpsolver,org.cpsolver.coursett.constraint,RoomConstraint,Law of Demeter violation,The tool detected the smell in this method (inConflict) because the method voilates the law of Demeter. The long chain of method invocations is : org.cpsolver.coursett.constraint.RoomConstraint.getParentRoom; org.cpsolver.coursett.constraint.RoomConstraint.getConstraint
UniTime_cpsolver,org.cpsolver.coursett.constraint,RoomConstraint,Law of Demeter violation,The tool detected the smell in this method (isConsistent) because the method voilates the law of Demeter. The long chain of method invocations is : org.cpsolver.coursett.constraint.RoomConstraint.getResourceId; org.cpsolver.coursett.constraint.RoomConstraint.getParentRoom
UniTime_cpsolver,org.cpsolver.coursett.constraint,RoomConstraint,Law of Demeter violation,The tool detected the smell in this method (isConsistent) because the method voilates the law of Demeter. The long chain of method invocations is : org.cpsolver.coursett.constraint.RoomConstraint.getResourceId; org.cpsolver.coursett.constraint.RoomConstraint.getParentRoom
UniTime_cpsolver,org.cpsolver.coursett.constraint,SpreadConstraint,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: USE_MOST_IMPROVEMENT_ADEPTS (53)
UniTime_cpsolver,org.cpsolver.coursett.constraint,SpreadConstraint,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
UniTime_cpsolver,org.cpsolver.coursett.criteria.additional,InstructorLunchBreak.CompactInfo,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
UniTime_cpsolver,org.cpsolver.coursett.criteria,StudentConflict,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
UniTime_cpsolver,org.cpsolver.coursett.custom,DeterministicStudentSectioning.DeterministicInitialSectioning,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
UniTime_cpsolver,org.cpsolver.coursett.heuristics,FixCompleteSolutionNeighbourSelection,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
UniTime_cpsolver,org.cpsolver.coursett.heuristics,LectureSelection,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
UniTime_cpsolver,org.cpsolver.coursett.heuristics,NeighbourSelectionWithSuggestions,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
UniTime_cpsolver,org.cpsolver.coursett.heuristics,PlacementSelection,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
UniTime_cpsolver,org.cpsolver.coursett.model,DefaultStudentSectioning,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
UniTime_cpsolver,org.cpsolver.coursett.model,FinalSectioning,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: sEps (69)
UniTime_cpsolver,org.cpsolver.coursett.model,FinalSectioning,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
UniTime_cpsolver,org.cpsolver.coursett.model,Lecture,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: sSaveMemory (105)
UniTime_cpsolver,org.cpsolver.coursett.model,Lecture,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17
UniTime_cpsolver,org.cpsolver.coursett.model,Lecture,Law of Demeter violation,The tool detected the smell in this method (sameStudentsLectures) because the method voilates the law of Demeter. The long chain of method invocations is : org.cpsolver.coursett.model.Lecture.getParent; org.cpsolver.coursett.model.Lecture.getChildren
UniTime_cpsolver,org.cpsolver.coursett.model,Placement,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
UniTime_cpsolver,org.cpsolver.coursett.model,RoomSharingModel,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: sFreeForAllPref (38); sNotAvailablePref (39); sFreeForAllPrefChar (40); sNotAvailablePrefChar (41); sDefaultPref (43); sDefaultPrefChar (44)
UniTime_cpsolver,org.cpsolver.coursett.model,Student,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: USE_DISTANCE_CACHE (38)
UniTime_cpsolver,org.cpsolver.coursett.model,TimetableModel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 31
UniTime_cpsolver,org.cpsolver.coursett.neighbourhoods,RoomChange,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
UniTime_cpsolver,org.cpsolver.coursett.neighbourhoods,RoomSwap,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
UniTime_cpsolver,org.cpsolver.coursett.neighbourhoods,TimeChange,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
UniTime_cpsolver,org.cpsolver.coursett.neighbourhoods,TimeSwap,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11
UniTime_cpsolver,org.cpsolver.coursett.sectioning,SctModel,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: sEps (54)
UniTime_cpsolver,org.cpsolver.coursett.sectioning,SctModel,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
UniTime_cpsolver,org.cpsolver.coursett.sectioning,StudentMove,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: sEps (34)
UniTime_cpsolver,org.cpsolver.coursett.sectioning,StudentSwap,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
UniTime_cpsolver,org.cpsolver.coursett.sectioning,StudentSwapGenerator,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
UniTime_cpsolver,org.cpsolver.coursett.sectioning,StudentSwapSectioning,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
UniTime_cpsolver,org.cpsolver.exam.criteria,InstructorDirectConflicts,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
UniTime_cpsolver,org.cpsolver.exam.criteria,StudentDirectConflicts,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
UniTime_cpsolver,org.cpsolver.exam.heuristics,ExamColoringConstruction,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 10
UniTime_cpsolver,org.cpsolver.exam.heuristics,ExamConstruction,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8
UniTime_cpsolver,org.cpsolver.exam.heuristics,ExamGreatDeluge,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
UniTime_cpsolver,org.cpsolver.exam.heuristics,ExamHillClimbing,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
UniTime_cpsolver,org.cpsolver.exam.heuristics,ExamNeighbourSelection,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 14
UniTime_cpsolver,org.cpsolver.exam.heuristics,ExamSimulatedAnnealing,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
UniTime_cpsolver,org.cpsolver.exam.heuristics,ExamTabuSearch,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 9
UniTime_cpsolver,org.cpsolver.exam.heuristics,ExamTabuSearch.TabuList,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.
