Project Name,Package Name,Architecture Smell,Cause of the Smell
alexyem0222_amazon,Try2,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [App]; [EmailPresentInSystem]; [Packages]; [PersonalityAssertLinks]; [PersonalityPerks1]; [PersonalityPerksSuite]; [RegisteredUserLogin]; [WrongPassword]. LCC (Lack of Component Cohesion) = 1.0
alexyem0222_amazon,amazon,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AmazonHomePage; AmazonSearchResultsPage; AmazonSearchTestParallel; BetterAmazonSearchTest]; [AmazonMobileTest]; [AmazonParallelSuite]; [AmazonSuite]; [PersonalityMobileTry]; [PersonalitySuite]. LCC (Lack of Component Cohesion) = 0.67
