Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
markcwal_TwitterClient,com.codepath.apps.basictwitter,TimelineActivity,onComposeClick,Magic Number,The method contains a magic number: 5,106
markcwal_TwitterClient,com.codepath.apps.basictwitter,TimelineActivity,onActivityResult,Magic Number,The method contains a magic number: 5,116
markcwal_TwitterClient,com.codepath.apps.basictwitter,TimelineActivity,onActivityResult,Magic Number,The method contains a magic number: 1000,116
markcwal_TwitterClient,com.codepath.apps.basictwitter,TweetArrayAdapter,getRelativeTimeAgo,Long Statement,The length of the statement "relativeDate=DateUtils.getRelativeTimeSpanString(dateMillis`System.currentTimeMillis()`DateUtils.SECOND_IN_MILLIS).toString();" is 126.,62
markcwal_TwitterClient,com.codepath.apps.basictwitter,TwitterApplication,onCreate,Long Statement,The length of the statement "ImageLoaderConfiguration config=new ImageLoaderConfiguration.Builder(getApplicationContext()).defaultDisplayImageOptions(defaultOptions).build();" is 145.,21
