Project Name,Package Name,Type Name,Method Name,Test Smell,Cause of the Smell
springprojects_spring-boot-showcase,com.gaodashang.demo,SampleWebSocketsApplicationTests,echoEndpoint,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
springprojects_spring-boot-showcase,com.gaodashang.demo,SampleWebSocketsApplicationTests,reverseEndpoint,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
springprojects_spring-boot-showcase,com.gaodashang.demo.echo,CustomContainerWebSocketsApplicationTests,echoEndpoint,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
springprojects_spring-boot-showcase,com.gaodashang.demo.echo,CustomContainerWebSocketsApplicationTests,reverseEndpoint,Assertion roulette,The tool detected the smell in this test method because the test uses multiple assertion in the test. Total number of assertions in the test are: 2
