Project Name,Package Name,Architecture Smell,Cause of the Smell
springprojects_spring-boot-showcase,com.gaodashang.demo,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [DubboConsumerConfig]; [MainApplicationConfiguration; MainApplicationConfiguration; MainApplicationConfiguration; MainApplicationConfiguration]; [DubboProviderConfig]; [WebSocketConfiguration]; [SampleWebSocketsApplicationTests]; [SampleWebSocketsApplicationTests.ClientConfiguration]; [Constants; HandshakeInterceptor; TextMessageHandler; WebSocketConfiguration]. LCC (Lack of Component Cohesion) = 0.54
springprojects_spring-boot-showcase,com.gaodashang.jmd,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [AtomikosJtaConfiguration; AtomikosJtaPlatform]; [AtomikosJtaConfiguration.AtomikosJtaJmsConfiguration]; [HelloWorldService; HelloWorldServiceImpl; MainController]; [JtaAutoConfiguration]; [MainApplicationConfiguration]. LCC (Lack of Component Cohesion) = 0.63
springprojects_spring-boot-showcase,com.gaodashang.demo.echo,Feature Concentration,The tool detected the smell in this component because the component realizes more than one architectural concern/feature. Independent sets of related classes within this component are: [EchoService; EchoServiceImpl; EchoWebSocketHandler]; [CustomContainerWebSocketsApplicationTests]; [CustomContainerWebSocketsApplicationTests.CustomContainerConfiguration]; [CustomContainerWebSocketsApplicationTests.ClientConfiguration]. LCC (Lack of Component Cohesion) = 0.67
